lat, lon
-8.25,-45.5
-8.25,-45.25
-8.25,-45.0
-8.25,-44.75
-8.25,-44.5
-8.25,-44.25
-8.25,-44.0
-8.25,-43.75
-8.25,-43.5
-8.25,-43.25
-8.25,-43.0
-8.25,-42.75
-8.25,-42.5
-8.25,-42.25
-8.25,-42.0
-8.25,-41.75
-8.25,-41.5
-8.25,-41.25
-8.25,-41.0
-8.25,-40.75
-8.25,-40.5
-8.25,-40.25
-8.25,-40.0
-8.25,-39.75
-8.25,-39.5
-8.25,-39.25
-8.25,-39.0
-8.25,-38.75
-8.25,-38.5
-8.25,-38.25
-8.25,-38.0
-8.25,-37.75
-8.25,-37.5
-8.25,-37.25
-8.25,-37.0
-8.25,-36.75
-8.25,-36.5
-8.25,-36.25
-8.25,-36.0
-8.25,-35.75
-8.25,-35.5
-8.25,-35.25
-8.25,-35.0
-8.25,-34.75
-8.25,-34.5
-8.25,-34.25
-8.25,-34.0
-8.25,-33.75
-8.25,-33.5
-8.25,-33.25
-8.25,-33.0
-8.25,-32.75
-8.25,-32.5
-8.25,-32.25
-8.25,-32.0
-8.25,-31.75
-8.25,-31.5
-8.5,-54.0
-8.5,-53.75
-8.5,-53.5
-8.5,-53.25
-8.5,-53.0
-8.5,-52.75
-8.5,-52.5
-8.5,-52.25
-8.5,-52.0
-8.5,-51.75
-8.5,-51.5
-8.5,-51.25
-8.5,-51.0
-8.5,-50.75
-8.5,-50.5
-8.5,-50.25
-8.5,-50.0
-8.5,-49.75
-8.5,-49.5
-8.5,-49.25
-8.5,-49.0
-8.5,-48.75
-8.5,-48.5
-8.5,-48.25
-8.5,-48.0
-8.5,-47.75
-8.5,-47.5
-8.5,-47.25
-8.5,-47.0
-8.5,-46.75
-8.5,-46.5
-8.5,-46.25
-8.5,-46.0
-8.5,-45.75
-8.5,-45.5
-8.5,-45.25
-8.5,-45.0
-8.5,-44.75
-8.5,-44.5
-8.5,-44.25
-8.5,-44.0
-8.5,-43.75
-8.5,-43.5
-8.5,-43.25
-8.5,-43.0
-8.5,-42.75
-8.5,-42.5
-8.5,-42.25
-8.5,-42.0
-8.5,-41.75
-8.5,-41.5
-8.5,-41.25
-8.5,-41.0
-8.5,-40.75
-8.5,-40.5
-8.5,-40.25
-8.5,-40.0
-8.5,-39.75
-8.5,-39.5
-8.5,-39.25
-8.5,-39.0
-8.5,-38.75
-8.5,-38.5
-8.5,-38.25
-8.5,-38.0
-8.5,-37.75
-8.5,-37.5
-8.5,-37.25
-8.5,-37.0
-8.5,-36.75
-8.5,-36.5
-8.5,-36.25
-8.5,-36.0
-8.5,-35.75
-8.5,-35.5
-8.5,-35.25
-8.5,-35.0
-8.5,-34.75
-8.5,-34.5
-8.5,-34.25
-8.5,-34.0
-8.5,-33.75
-8.5,-33.5
-8.5,-33.25
-8.5,-33.0
-8.5,-32.75
-8.5,-32.5
-8.5,-32.25
-8.5,-32.0
-8.5,-31.75
-8.5,-31.5
-8.75,-54.0
-8.75,-53.75
-8.75,-53.5
-8.75,-53.25
-8.75,-53.0
-8.75,-52.75
-8.75,-52.5
-8.75,-52.25
-8.75,-52.0
-8.75,-51.75
-8.75,-51.5
-8.75,-51.25
-8.75,-51.0
-8.75,-50.75
-8.75,-50.5
-8.75,-50.25
-8.75,-50.0
-8.75,-49.75
-8.75,-49.5
-8.75,-49.25
-8.75,-49.0
-8.75,-48.75
-8.75,-48.5
-8.75,-48.25
-8.75,-48.0
-8.75,-47.75
-8.75,-47.5
-8.75,-47.25
-8.75,-47.0
-8.75,-46.75
-8.75,-46.5
-8.75,-46.25
-8.75,-46.0
-8.75,-45.75
-8.75,-45.5
-8.75,-45.25
-8.75,-45.0
-8.75,-44.75
-8.75,-44.5
-8.75,-44.25
-8.75,-44.0
-8.75,-43.75
-8.75,-43.5
-8.75,-43.25
-8.75,-43.0
-8.75,-42.75
-8.75,-42.5
-8.75,-42.25
-8.75,-42.0
-8.75,-41.75
-8.75,-41.5
-8.75,-41.25
-8.75,-41.0
-8.75,-40.75
-8.75,-40.5
-8.75,-40.25
-8.75,-40.0
-8.75,-39.75
-8.75,-39.5
-8.75,-39.25
-8.75,-39.0
-8.75,-38.75
-8.75,-38.5
-8.75,-38.25
-8.75,-38.0
-8.75,-37.75
-8.75,-37.5
-8.75,-37.25
-8.75,-37.0
-8.75,-36.75
-8.75,-36.5
-8.75,-36.25
-8.75,-36.0
-8.75,-35.75
-8.75,-35.5
-8.75,-35.25
-8.75,-35.0
-8.75,-34.75
-8.75,-34.5
-8.75,-34.25
-8.75,-34.0
-8.75,-33.75
-8.75,-33.5
-8.75,-33.25
-8.75,-33.0
-8.75,-32.75
-8.75,-32.5
-8.75,-32.25
-8.75,-32.0
-8.75,-31.75
-9.0,-54.0
-9.0,-53.75
-9.0,-53.5
-9.0,-53.25
-9.0,-53.0
-9.0,-52.75
-9.0,-52.5
-9.0,-52.25
-9.0,-52.0
-9.0,-51.75
-9.0,-51.5
-9.0,-51.25
-9.0,-51.0
-9.0,-50.75
-9.0,-50.5
-9.0,-50.25
-9.0,-50.0
-9.0,-49.75
-9.0,-49.5
-9.0,-49.25
-9.0,-49.0
-9.0,-48.75
-9.0,-48.5
-9.0,-48.25
-9.0,-48.0
-9.0,-47.75
-9.0,-47.5
-9.0,-47.25
-9.0,-47.0
-9.0,-46.75
-9.0,-46.5
-9.0,-46.25
-9.0,-46.0
-9.0,-45.75
-9.0,-45.5
-9.0,-45.25
-9.0,-45.0
-9.0,-44.75
-9.0,-44.5
-9.0,-44.25
-9.0,-44.0
-9.0,-43.75
-9.0,-43.5
-9.0,-43.25
-9.0,-43.0
-9.0,-42.75
-9.0,-42.5
-9.0,-42.25
-9.0,-42.0
-9.0,-41.75
-9.0,-41.5
-9.0,-41.25
-9.0,-41.0
-9.0,-40.75
-9.0,-40.5
-9.0,-40.25
-9.0,-40.0
-9.0,-39.75
-9.0,-39.5
-9.0,-39.25
-9.0,-39.0
-9.0,-38.75
-9.0,-38.5
-9.0,-38.25
-9.0,-38.0
-9.0,-37.75
-9.0,-37.5
-9.0,-37.25
-9.0,-37.0
-9.0,-36.75
-9.0,-36.5
-9.0,-36.25
-9.0,-36.0
-9.0,-35.75
-9.0,-35.5
-9.0,-35.25
-9.0,-35.0
-9.0,-34.75
-9.0,-34.5
-9.0,-34.25
-9.0,-34.0
-9.0,-33.75
-9.0,-33.5
-9.0,-33.25
-9.0,-33.0
-9.0,-32.75
-9.0,-32.5
-9.0,-32.25
-9.0,-32.0
-9.0,-31.75
-9.25,-54.0
-9.25,-53.75
-9.25,-53.5
-9.25,-53.25
-9.25,-53.0
-9.25,-52.75
-9.25,-52.5
-9.25,-52.25
-9.25,-52.0
-9.25,-51.75
-9.25,-51.5
-9.25,-51.25
-9.25,-51.0
-9.25,-50.75
-9.25,-50.5
-9.25,-50.25
-9.25,-50.0
-9.25,-49.75
-9.25,-49.5
-9.25,-49.25
-9.25,-49.0
-9.25,-48.75
-9.25,-48.5
-9.25,-48.25
-9.25,-48.0
-9.25,-47.75
-9.25,-47.5
-9.25,-47.25
-9.25,-47.0
-9.25,-46.75
-9.25,-46.5
-9.25,-46.25
-9.25,-46.0
-9.25,-45.75
-9.25,-45.5
-9.25,-45.25
-9.25,-45.0
-9.25,-44.75
-9.25,-44.5
-9.25,-44.25
-9.25,-44.0
-9.25,-43.75
-9.25,-43.5
-9.25,-43.25
-9.25,-43.0
-9.25,-42.75
-9.25,-42.5
-9.25,-42.25
-9.25,-42.0
-9.25,-41.75
-9.25,-41.5
-9.25,-41.25
-9.25,-41.0
-9.25,-40.75
-9.25,-40.5
-9.25,-40.25
-9.25,-40.0
-9.25,-39.75
-9.25,-39.5
-9.25,-39.25
-9.25,-39.0
-9.25,-38.75
-9.25,-38.5
-9.25,-38.25
-9.25,-38.0
-9.25,-37.75
-9.25,-37.5
-9.25,-37.25
-9.25,-37.0
-9.25,-36.75
-9.25,-36.5
-9.25,-36.25
-9.25,-36.0
-9.25,-35.75
-9.25,-35.5
-9.25,-35.25
-9.25,-35.0
-9.25,-34.75
-9.25,-34.5
-9.25,-34.25
-9.25,-34.0
-9.25,-33.75
-9.25,-33.5
-9.25,-33.25
-9.25,-33.0
-9.25,-32.75
-9.25,-32.5
-9.25,-32.25
-9.25,-32.0
-9.25,-31.75
-9.5,-54.0
-9.5,-53.75
-9.5,-53.5
-9.5,-53.25
-9.5,-53.0
-9.5,-52.75
-9.5,-52.5
-9.5,-52.25
-9.5,-52.0
-9.5,-51.75
-9.5,-51.5
-9.5,-51.25
-9.5,-51.0
-9.5,-50.75
-9.5,-50.5
-9.5,-50.25
-9.5,-50.0
-9.5,-49.75
-9.5,-49.5
-9.5,-49.25
-9.5,-49.0
-9.5,-48.75
-9.5,-48.5
-9.5,-48.25
-9.5,-48.0
-9.5,-47.75
-9.5,-47.5
-9.5,-47.25
-9.5,-47.0
-9.5,-46.75
-9.5,-46.5
-9.5,-46.25
-9.5,-46.0
-9.5,-45.75
-9.5,-45.5
-9.5,-45.25
-9.5,-45.0
-9.5,-44.75
-9.5,-44.5
-9.5,-44.25
-9.5,-44.0
-9.5,-43.75
-9.5,-43.5
-9.5,-43.25
-9.5,-43.0
-9.5,-42.75
-9.5,-42.5
-9.5,-42.25
-9.5,-42.0
-9.5,-41.75
-9.5,-41.5
-9.5,-41.25
-9.5,-41.0
-9.5,-40.75
-9.5,-40.5
-9.5,-40.25
-9.5,-40.0
-9.5,-39.75
-9.5,-39.5
-9.5,-39.25
-9.5,-39.0
-9.5,-38.75
-9.5,-38.5
-9.5,-38.25
-9.5,-38.0
-9.5,-37.75
-9.5,-37.5
-9.5,-37.25
-9.5,-37.0
-9.5,-36.75
-9.5,-36.5
-9.5,-36.25
-9.5,-36.0
-9.5,-35.75
-9.5,-35.5
-9.5,-35.25
-9.5,-35.0
-9.5,-34.75
-9.5,-34.5
-9.5,-34.25
-9.5,-34.0
-9.5,-33.75
-9.5,-33.5
-9.5,-33.25
-9.5,-33.0
-9.5,-32.75
-9.5,-32.5
-9.5,-32.25
-9.5,-32.0
-9.75,-54.0
-9.75,-53.75
-9.75,-53.5
-9.75,-53.25
-9.75,-53.0
-9.75,-52.75
-9.75,-52.5
-9.75,-52.25
-9.75,-52.0
-9.75,-51.75
-9.75,-51.5
-9.75,-51.25
-9.75,-51.0
-9.75,-50.75
-9.75,-50.5
-9.75,-50.25
-9.75,-50.0
-9.75,-49.75
-9.75,-49.5
-9.75,-49.25
-9.75,-49.0
-9.75,-48.75
-9.75,-48.5
-9.75,-48.25
-9.75,-48.0
-9.75,-47.75
-9.75,-47.5
-9.75,-47.25
-9.75,-47.0
-9.75,-46.75
-9.75,-46.5
-9.75,-46.25
-9.75,-46.0
-9.75,-45.75
-9.75,-45.5
-9.75,-45.25
-9.75,-45.0
-9.75,-44.75
-9.75,-44.5
-9.75,-44.25
-9.75,-44.0
-9.75,-43.75
-9.75,-43.5
-9.75,-43.25
-9.75,-43.0
-9.75,-42.75
-9.75,-42.5
-9.75,-42.25
-9.75,-42.0
-9.75,-41.75
-9.75,-41.5
-9.75,-41.25
-9.75,-41.0
-9.75,-40.75
-9.75,-40.5
-9.75,-40.25
-9.75,-40.0
-9.75,-39.75
-9.75,-39.5
-9.75,-39.25
-9.75,-39.0
-9.75,-38.75
-9.75,-38.5
-9.75,-38.25
-9.75,-38.0
-9.75,-37.75
-9.75,-37.5
-9.75,-37.25
-9.75,-37.0
-9.75,-36.75
-9.75,-36.5
-9.75,-36.25
-9.75,-36.0
-9.75,-35.75
-9.75,-35.5
-9.75,-35.25
-9.75,-35.0
-9.75,-34.75
-9.75,-34.5
-9.75,-34.25
-9.75,-34.0
-9.75,-33.75
-9.75,-33.5
-9.75,-33.25
-9.75,-33.0
-9.75,-32.75
-9.75,-32.5
-9.75,-32.25
-9.75,-32.0
-10.0,-54.0
-10.0,-53.75
-10.0,-53.5
-10.0,-53.25
-10.0,-53.0
-10.0,-52.75
-10.0,-52.5
-10.0,-52.25
-10.0,-52.0
-10.0,-51.75
-10.0,-51.5
-10.0,-51.25
-10.0,-51.0
-10.0,-50.75
-10.0,-50.5
-10.0,-50.25
-10.0,-50.0
-10.0,-49.75
-10.0,-49.5
-10.0,-49.25
-10.0,-49.0
-10.0,-48.75
-10.0,-48.5
-10.0,-48.25
-10.0,-48.0
-10.0,-47.75
-10.0,-47.5
-10.0,-47.25
-10.0,-47.0
-10.0,-46.75
-10.0,-46.5
-10.0,-46.25
-10.0,-46.0
-10.0,-45.75
-10.0,-45.5
-10.0,-45.25
-10.0,-45.0
-10.0,-44.75
-10.0,-44.5
-10.0,-44.25
-10.0,-44.0
-10.0,-43.75
-10.0,-43.5
-10.0,-43.25
-10.0,-43.0
-10.0,-42.75
-10.0,-42.5
-10.0,-42.25
-10.0,-42.0
-10.0,-41.75
-10.0,-41.5
-10.0,-41.25
-10.0,-41.0
-10.0,-40.75
-10.0,-40.5
-10.0,-40.25
-10.0,-40.0
-10.0,-39.75
-10.0,-39.5
-10.0,-39.25
-10.0,-39.0
-10.0,-38.75
-10.0,-38.5
-10.0,-38.25
-10.0,-38.0
-10.0,-37.75
-10.0,-37.5
-10.0,-37.25
-10.0,-37.0
-10.0,-36.75
-10.0,-36.5
-10.0,-36.25
-10.0,-36.0
-10.0,-35.75
-10.0,-35.5
-10.0,-35.25
-10.0,-35.0
-10.0,-34.75
-10.0,-34.5
-10.0,-34.25
-10.0,-34.0
-10.0,-33.75
-10.0,-33.5
-10.0,-33.25
-10.0,-33.0
-10.0,-32.75
-10.0,-32.5
-10.0,-32.25
-10.0,-32.0
-10.25,-54.0
-10.25,-53.75
-10.25,-53.5
-10.25,-53.25
-10.25,-53.0
-10.25,-52.75
-10.25,-52.5
-10.25,-52.25
-10.25,-52.0
-10.25,-51.75
-10.25,-51.5
-10.25,-51.25
-10.25,-51.0
-10.25,-50.75
-10.25,-50.5
-10.25,-50.25
-10.25,-50.0
-10.25,-49.75
-10.25,-49.5
-10.25,-49.25
-10.25,-49.0
-10.25,-48.75
-10.25,-48.5
-10.25,-48.25
-10.25,-48.0
-10.25,-47.75
-10.25,-47.5
-10.25,-47.25
-10.25,-47.0
-10.25,-46.75
-10.25,-46.5
-10.25,-46.25
-10.25,-46.0
-10.25,-45.75
-10.25,-45.5
-10.25,-45.25
-10.25,-45.0
-10.25,-44.75
-10.25,-44.5
-10.25,-44.25
-10.25,-44.0
-10.25,-43.75
-10.25,-43.5
-10.25,-43.25
-10.25,-43.0
-10.25,-42.75
-10.25,-42.5
-10.25,-42.25
-10.25,-42.0
-10.25,-41.75
-10.25,-41.5
-10.25,-41.25
-10.25,-41.0
-10.25,-40.75
-10.25,-40.5
-10.25,-40.25
-10.25,-40.0
-10.25,-39.75
-10.25,-39.5
-10.25,-39.25
-10.25,-39.0
-10.25,-38.75
-10.25,-38.5
-10.25,-38.25
-10.25,-38.0
-10.25,-37.75
-10.25,-37.5
-10.25,-37.25
-10.25,-37.0
-10.25,-36.75
-10.25,-36.5
-10.25,-36.25
-10.25,-36.0
-10.25,-35.75
-10.25,-35.5
-10.25,-35.25
-10.25,-35.0
-10.25,-34.75
-10.25,-34.5
-10.25,-34.25
-10.25,-34.0
-10.25,-33.75
-10.25,-33.5
-10.25,-33.25
-10.25,-33.0
-10.25,-32.75
-10.25,-32.5
-10.25,-32.25
-10.5,-54.0
-10.5,-53.75
-10.5,-53.5
-10.5,-53.25
-10.5,-53.0
-10.5,-52.75
-10.5,-52.5
-10.5,-52.25
-10.5,-52.0
-10.5,-51.75
-10.5,-51.5
-10.5,-51.25
-10.5,-51.0
-10.5,-50.75
-10.5,-50.5
-10.5,-50.25
-10.5,-50.0
-10.5,-49.75
-10.5,-49.5
-10.5,-49.25
-10.5,-49.0
-10.5,-48.75
-10.5,-48.5
-10.5,-48.25
-10.5,-48.0
-10.5,-47.75
-10.5,-47.5
-10.5,-47.25
-10.5,-47.0
-10.5,-46.75
-10.5,-46.5
-10.5,-46.25
-10.5,-46.0
-10.5,-45.75
-10.5,-45.5
-10.5,-45.25
-10.5,-45.0
-10.5,-44.75
-10.5,-44.5
-10.5,-44.25
-10.5,-44.0
-10.5,-43.75
-10.5,-43.5
-10.5,-43.25
-10.5,-43.0
-10.5,-42.75
-10.5,-42.5
-10.5,-42.25
-10.5,-42.0
-10.5,-41.75
-10.5,-41.5
-10.5,-41.25
-10.5,-41.0
-10.5,-40.75
-10.5,-40.5
-10.5,-40.25
-10.5,-40.0
-10.5,-39.75
-10.5,-39.5
-10.5,-39.25
-10.5,-39.0
-10.5,-38.75
-10.5,-38.5
-10.5,-38.25
-10.5,-38.0
-10.5,-37.75
-10.5,-37.5
-10.5,-37.25
-10.5,-37.0
-10.5,-36.75
-10.5,-36.5
-10.5,-36.25
-10.5,-36.0
-10.5,-35.75
-10.5,-35.5
-10.5,-35.25
-10.5,-35.0
-10.5,-34.75
-10.5,-34.5
-10.5,-34.25
-10.5,-34.0
-10.5,-33.75
-10.5,-33.5
-10.5,-33.25
-10.5,-33.0
-10.5,-32.75
-10.5,-32.5
-10.5,-32.25
-10.75,-54.0
-10.75,-53.75
-10.75,-53.5
-10.75,-53.25
-10.75,-53.0
-10.75,-52.75
-10.75,-52.5
-10.75,-52.25
-10.75,-52.0
-10.75,-51.75
-10.75,-51.5
-10.75,-51.25
-10.75,-51.0
-10.75,-50.75
-10.75,-50.5
-10.75,-50.25
-10.75,-50.0
-10.75,-49.75
-10.75,-49.5
-10.75,-49.25
-10.75,-49.0
-10.75,-48.75
-10.75,-48.5
-10.75,-48.25
-10.75,-48.0
-10.75,-47.75
-10.75,-47.5
-10.75,-47.25
-10.75,-47.0
-10.75,-46.75
-10.75,-46.5
-10.75,-46.25
-10.75,-46.0
-10.75,-45.75
-10.75,-45.5
-10.75,-45.25
-10.75,-45.0
-10.75,-44.75
-10.75,-44.5
-10.75,-44.25
-10.75,-44.0
-10.75,-43.75
-10.75,-43.5
-10.75,-43.25
-10.75,-43.0
-10.75,-42.75
-10.75,-42.5
-10.75,-42.25
-10.75,-42.0
-10.75,-41.75
-10.75,-41.5
-10.75,-41.25
-10.75,-41.0
-10.75,-40.75
-10.75,-40.5
-10.75,-40.25
-10.75,-40.0
-10.75,-39.75
-10.75,-39.5
-10.75,-39.25
-10.75,-39.0
-10.75,-38.75
-10.75,-38.5
-10.75,-38.25
-10.75,-38.0
-10.75,-37.75
-10.75,-37.5
-10.75,-37.25
-10.75,-37.0
-10.75,-36.75
-10.75,-36.5
-10.75,-36.25
-10.75,-36.0
-10.75,-35.75
-10.75,-35.5
-10.75,-35.25
-10.75,-35.0
-10.75,-34.75
-10.75,-34.5
-10.75,-34.25
-10.75,-34.0
-10.75,-33.75
-10.75,-33.5
-10.75,-33.25
-10.75,-33.0
-10.75,-32.75
-10.75,-32.5
-11.0,-54.0
-11.0,-53.75
-11.0,-53.5
-11.0,-53.25
-11.0,-53.0
-11.0,-52.75
-11.0,-52.5
-11.0,-52.25
-11.0,-52.0
-11.0,-51.75
-11.0,-51.5
-11.0,-51.25
-11.0,-51.0
-11.0,-50.75
-11.0,-50.5
-11.0,-50.25
-11.0,-50.0
-11.0,-49.75
-11.0,-49.5
-11.0,-49.25
-11.0,-49.0
-11.0,-48.75
-11.0,-48.5
-11.0,-48.25
-11.0,-48.0
-11.0,-47.75
-11.0,-47.5
-11.0,-47.25
-11.0,-47.0
-11.0,-46.75
-11.0,-46.5
-11.0,-46.25
-11.0,-46.0
-11.0,-45.75
-11.0,-45.5
-11.0,-45.25
-11.0,-45.0
-11.0,-44.75
-11.0,-44.5
-11.0,-44.25
-11.0,-44.0
-11.0,-43.75
-11.0,-43.5
-11.0,-43.25
-11.0,-43.0
-11.0,-42.75
-11.0,-42.5
-11.0,-42.25
-11.0,-42.0
-11.0,-41.75
-11.0,-41.5
-11.0,-41.25
-11.0,-41.0
-11.0,-40.75
-11.0,-40.5
-11.0,-40.25
-11.0,-40.0
-11.0,-39.75
-11.0,-39.5
-11.0,-39.25
-11.0,-39.0
-11.0,-38.75
-11.0,-38.5
-11.0,-38.25
-11.0,-38.0
-11.0,-37.75
-11.0,-37.5
-11.0,-37.25
-11.0,-37.0
-11.0,-36.75
-11.0,-36.5
-11.0,-36.25
-11.0,-36.0
-11.0,-35.75
-11.0,-35.5
-11.0,-35.25
-11.0,-35.0
-11.0,-34.75
-11.0,-34.5
-11.0,-34.25
-11.0,-34.0
-11.0,-33.75
-11.0,-33.5
-11.0,-33.25
-11.0,-33.0
-11.0,-32.75
-11.0,-32.5
-11.25,-54.0
-11.25,-53.75
-11.25,-53.5
-11.25,-53.25
-11.25,-53.0
-11.25,-52.75
-11.25,-52.5
-11.25,-52.25
-11.25,-52.0
-11.25,-51.75
-11.25,-51.5
-11.25,-51.25
-11.25,-51.0
-11.25,-50.75
-11.25,-50.5
-11.25,-50.25
-11.25,-50.0
-11.25,-49.75
-11.25,-49.5
-11.25,-49.25
-11.25,-49.0
-11.25,-48.75
-11.25,-48.5
-11.25,-48.25
-11.25,-48.0
-11.25,-47.75
-11.25,-47.5
-11.25,-47.25
-11.25,-47.0
-11.25,-46.75
-11.25,-46.5
-11.25,-46.25
-11.25,-46.0
-11.25,-45.75
-11.25,-45.5
-11.25,-45.25
-11.25,-45.0
-11.25,-44.75
-11.25,-44.5
-11.25,-44.25
-11.25,-44.0
-11.25,-43.75
-11.25,-43.5
-11.25,-43.25
-11.25,-43.0
-11.25,-42.75
-11.25,-42.5
-11.25,-42.25
-11.25,-42.0
-11.25,-41.75
-11.25,-41.5
-11.25,-41.25
-11.25,-41.0
-11.25,-40.75
-11.25,-40.5
-11.25,-40.25
-11.25,-40.0
-11.25,-39.75
-11.25,-39.5
-11.25,-39.25
-11.25,-39.0
-11.25,-38.75
-11.25,-38.5
-11.25,-38.25
-11.25,-38.0
-11.25,-37.75
-11.25,-37.5
-11.25,-37.25
-11.25,-37.0
-11.25,-36.75
-11.25,-36.5
-11.25,-36.25
-11.25,-36.0
-11.25,-35.75
-11.25,-35.5
-11.25,-35.25
-11.25,-35.0
-11.25,-34.75
-11.25,-34.5
-11.25,-34.25
-11.25,-34.0
-11.25,-33.75
-11.25,-33.5
-11.25,-33.25
-11.25,-33.0
-11.25,-32.75
-11.5,-54.0
-11.5,-53.75
-11.5,-53.5
-11.5,-53.25
-11.5,-53.0
-11.5,-52.75
-11.5,-52.5
-11.5,-52.25
-11.5,-52.0
-11.5,-51.75
-11.5,-51.5
-11.5,-51.25
-11.5,-51.0
-11.5,-50.75
-11.5,-50.5
-11.5,-50.25
-11.5,-50.0
-11.5,-49.75
-11.5,-49.5
-11.5,-49.25
-11.5,-49.0
-11.5,-48.75
-11.5,-48.5
-11.5,-48.25
-11.5,-48.0
-11.5,-47.75
-11.5,-47.5
-11.5,-47.25
-11.5,-47.0
-11.5,-46.75
-11.5,-46.5
-11.5,-46.25
-11.5,-46.0
-11.5,-45.75
-11.5,-45.5
-11.5,-45.25
-11.5,-45.0
-11.5,-44.75
-11.5,-44.5
-11.5,-44.25
-11.5,-44.0
-11.5,-43.75
-11.5,-43.5
-11.5,-43.25
-11.5,-43.0
-11.5,-42.75
-11.5,-42.5
-11.5,-42.25
-11.5,-42.0
-11.5,-41.75
-11.5,-41.5
-11.5,-41.25
-11.5,-41.0
-11.5,-40.75
-11.5,-40.5
-11.5,-40.25
-11.5,-40.0
-11.5,-39.75
-11.5,-39.5
-11.5,-39.25
-11.5,-39.0
-11.5,-38.75
-11.5,-38.5
-11.5,-38.25
-11.5,-38.0
-11.5,-37.75
-11.5,-37.5
-11.5,-37.25
-11.5,-37.0
-11.5,-36.75
-11.5,-36.5
-11.5,-36.25
-11.5,-36.0
-11.5,-35.75
-11.5,-35.5
-11.5,-35.25
-11.5,-35.0
-11.5,-34.75
-11.5,-34.5
-11.5,-34.25
-11.5,-34.0
-11.5,-33.75
-11.5,-33.5
-11.5,-33.25
-11.5,-33.0
-11.75,-54.0
-11.75,-53.75
-11.75,-53.5
-11.75,-53.25
-11.75,-53.0
-11.75,-52.75
-11.75,-52.5
-11.75,-52.25
-11.75,-52.0
-11.75,-51.75
-11.75,-51.5
-11.75,-51.25
-11.75,-51.0
-11.75,-50.75
-11.75,-50.5
-11.75,-50.25
-11.75,-50.0
-11.75,-49.75
-11.75,-49.5
-11.75,-49.25
-11.75,-49.0
-11.75,-48.75
-11.75,-48.5
-11.75,-48.25
-11.75,-48.0
-11.75,-47.75
-11.75,-47.5
-11.75,-47.25
-11.75,-47.0
-11.75,-46.75
-11.75,-46.5
-11.75,-46.25
-11.75,-46.0
-11.75,-45.75
-11.75,-45.5
-11.75,-45.25
-11.75,-45.0
-11.75,-44.75
-11.75,-44.5
-11.75,-44.25
-11.75,-44.0
-11.75,-43.75
-11.75,-43.5
-11.75,-43.25
-11.75,-43.0
-11.75,-42.75
-11.75,-42.5
-11.75,-42.25
-11.75,-42.0
-11.75,-41.75
-11.75,-41.5
-11.75,-41.25
-11.75,-41.0
-11.75,-40.75
-11.75,-40.5
-11.75,-40.25
-11.75,-40.0
-11.75,-39.75
-11.75,-39.5
-11.75,-39.25
-11.75,-39.0
-11.75,-38.75
-11.75,-38.5
-11.75,-38.25
-11.75,-38.0
-11.75,-37.75
-11.75,-37.5
-11.75,-37.25
-11.75,-37.0
-11.75,-36.75
-11.75,-36.5
-11.75,-36.25
-11.75,-36.0
-11.75,-35.75
-11.75,-35.5
-11.75,-35.25
-11.75,-35.0
-11.75,-34.75
-11.75,-34.5
-11.75,-34.25
-11.75,-34.0
-11.75,-33.75
-11.75,-33.5
-11.75,-33.25
-12.0,-54.0
-12.0,-53.75
-12.0,-53.5
-12.0,-53.25
-12.0,-53.0
-12.0,-52.75
-12.0,-52.5
-12.0,-52.25
-12.0,-52.0
-12.0,-51.75
-12.0,-51.5
-12.0,-51.25
-12.0,-51.0
-12.0,-50.75
-12.0,-50.5
-12.0,-50.25
-12.0,-50.0
-12.0,-49.75
-12.0,-49.5
-12.0,-49.25
-12.0,-49.0
-12.0,-48.75
-12.0,-48.5
-12.0,-48.25
-12.0,-48.0
-12.0,-47.75
-12.0,-47.5
-12.0,-47.25
-12.0,-47.0
-12.0,-46.75
-12.0,-46.5
-12.0,-46.25
-12.0,-46.0
-12.0,-45.75
-12.0,-45.5
-12.0,-45.25
-12.0,-45.0
-12.0,-44.75
-12.0,-44.5
-12.0,-44.25
-12.0,-44.0
-12.0,-43.75
-12.0,-43.5
-12.0,-43.25
-12.0,-43.0
-12.0,-42.75
-12.0,-42.5
-12.0,-42.25
-12.0,-42.0
-12.0,-41.75
-12.0,-41.5
-12.0,-41.25
-12.0,-41.0
-12.0,-40.75
-12.0,-40.5
-12.0,-40.25
-12.0,-40.0
-12.0,-39.75
-12.0,-39.5
-12.0,-39.25
-12.0,-39.0
-12.0,-38.75
-12.0,-38.5
-12.0,-38.25
-12.0,-38.0
-12.0,-37.75
-12.0,-37.5
-12.0,-37.25
-12.0,-37.0
-12.0,-36.75
-12.0,-36.5
-12.0,-36.25
-12.0,-36.0
-12.0,-35.75
-12.0,-35.5
-12.0,-35.25
-12.0,-35.0
-12.0,-34.75
-12.0,-34.5
-12.0,-34.25
-12.0,-34.0
-12.0,-33.75
-12.0,-33.5
-12.25,-54.0
-12.25,-53.75
-12.25,-53.5
-12.25,-53.25
-12.25,-53.0
-12.25,-52.75
-12.25,-52.5
-12.25,-52.25
-12.25,-52.0
-12.25,-51.75
-12.25,-51.5
-12.25,-51.25
-12.25,-51.0
-12.25,-50.75
-12.25,-50.5
-12.25,-50.25
-12.25,-50.0
-12.25,-49.75
-12.25,-49.5
-12.25,-49.25
-12.25,-49.0
-12.25,-48.75
-12.25,-48.5
-12.25,-48.25
-12.25,-48.0
-12.25,-47.75
